id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,detailed_season,neighbourhood_group
27260122.0,,,,,Ilikai Marina 1 bed Beautiful Ocean Views,,,,361866477,,,,,,,,,,,,,,,,,,Primary Urban Center,,,21.28448,-157.84036,,Entire home/apt,,,,,,,145,1,,,,,,,,,,,,,75,,103,,,,2022-09-09,,,,,,,,,,5,,,,2.13,Early Fall,Honolulu
10336727.0,,,,,Balcony Room in Historic District,,,,41000134,,,,,,,,,,,,,,,,,,Whittier,,,33.98542,-118.03678,,Private room,,,,,,,42,1,,,,,,,,,,,,,336,,103,,,,2022-09-05,,,,,,,,,,4,,,,1.29,Early Fall,Other Cities
9996741.0,,,,,Silver Lake Duplex Overlooking the Hollywood Sign,,,,33090072,,,,,,,,,,,,,,,,,,Silver Lake,,,34.08492,-118.27271,,Entire home/apt,,,,,,,205,30,,,,,,,,,,,,,335,,103,,,,2022-06-18,,,,,,,,,,1,,,,1.33,Early Summer,City of Los Angeles
42794518.0,,,,,NEW Whaler's Inn- Nautical Magical HILO,,,,102409966,,,,,,,,,,,,,,,,,,South Hilo,,,19.72104,-155.08702,,Entire home/apt,,,,,,,166,2,,,,,,,,,,,,,158,,103,,,,2022-09-07,,,,,,,,,,3,,,,4.16,Early Fall,Hawaii
34621360.0,,,,,North Shore Condo with A/C and Kitchen,,,,57565389,,,,,,,,,,,,,,,,,,North Shore Kauai,,,22.21808,-159.47001,,Entire home/apt,,,,,,,190,1,,,,,,,,,,,,,286,,103,,,,2022-08-29,,,,,,,,,,6,,,,2.57,Late Summer,Kauai
25768702.0,,,,,"Cozy, comfortable above ground basement.",,,,38778263,,,,,,,,,,,,,,,,,,East Providence,,,41.81555,-71.35779,,Entire home/apt,,,,,,,46,1,,,,,,,,,,,,,106,,103,,,,2021-05-22,,,,,,,,,,3,,,,1.97,Late Spring,Providence
1673301.0,,,,,Beachfront Condo in Lahaina!,,,,8857812,,,,,,,,,,,,,,,,,,Lahaina,,,20.86639,-156.67449,,Entire home/apt,,,,,,,294,3,,,,,,,,,,,,,120,,103,,,,2022-08-23,,,,,,,,,,1,,,,1.05,Late Summer,Maui
28045230.0,,,,,Central Park Getaway,,,,133792790,,,,,,,,,,,,,,,,,,Upper West Side,,,40.7786,-73.97959,,Entire home/apt,,,,,,,150,1,,,,,,,,,,,,,214,,103,,,,2019-12-08,,,,,,,,,,1,,,,2.16,Early Winter,Manhattan
39064145.0,,,,,"Luxurious 2 BR near I’ao Valley, Haleakala views!",,,,299412544,,,,,,,,,,,,,,,,,,Wailuku-Kahului,,,20.88686,-156.50212,,Entire home/apt,,,,,,,425,3,,,,,,,,,,,,,244,,103,,,,2022-09-06,,,,,,,,,,3,,,,2.97,Early Fall,Maui
14390179.0,,,,,Full Kitchenette w/Stove - Queen bed and 2 Lanais,,,,43793840,,,,,,,,,,,,,,,,,,Primary Urban Center,,,21.27498,-157.82326,,Entire home/apt,,,,,,,118,2,,,,,,,,,,,,,272,,103,,,,2022-08-23,,,,,,,,,,160,,,,1.42,Late Summer,Honolulu
28055277.0,,,,,Home away from home (safe space for QTPOC& women),,,,24614094,,,,,,,,,,,,,,,,,,Bedford-Stuyvesant,,,40.68886,-73.94479,,Private room,,,,,,,61,1,,,,,,,,,,,,,328,,103,,,,2022-08-20,,,,,,,,,,2,,,,2.1,Late Summer,Brooklyn
8830825.0,,,,,Spacious Rooms near Barclays Center,,,,40828217,,,,,,,,,,,,,,,,,,Prospect-Lefferts Gardens,,,40.66137,-73.94181,,Private room,,,,,,,70,7,,,,,,,,,,,,,41,,103,,,,2022-08-13,,,,,,,,,,5,,,,1.23,Late Summer,Brooklyn
7823306.0,,,,,"Shores at Waikoloa,  Big Island Hawaii",,,,12008251,,,,,,,,,,,,,,,,,,South Kohala,,,19.92589,-155.8836,,Entire home/apt,,,,,,,211,5,,,,,,,,,,,,,283,,103,,,,2022-07-11,,,,,,,,,,2,,,,1.22,Early Summer,Hawaii
6007826.0,,,,,Malibu Guest Bedroom,,,,3415987,,,,,,,,,,,,,,,,,,Topanga,,,34.04106,-118.5697,,Private room,,,,,,,486,1,,,,,,,,,,,,,347,,103,,,,2022-08-21,,,,,,,,,,3,,,,1.14,Late Summer,Unincorporated Areas
6478803.0,,,,,Large Studio w/ Ocean View Balcony,,,,33848982,,,,,,,,,,,,,,,,,,Hermosa Beach,,,33.86729,-118.39091,,Entire home/apt,,,,,,,79,30,,,,,,,,,,,,,88,,103,,,,2022-08-08,,,,,,,,,,1,,,,1.17,Late Summer,Other Cities
720051.0,,,,,Sun-drenched terraced Mid City pad,,,,3298431,,,,,,,,,,,,,,,,,,Mid-City,,,34.0423,-118.35986,,Entire home/apt,,,,,,,75,30,,,,,,,,,,,,,365,,103,,,,2022-08-04,,,,,,,,,,2,,,,0.86,Late Summer,City of Los Angeles
1195078.0,,,,,Cozy Room in Historical Highland Park,,,,6494570,,,,,,,,,,,,,,,,,,Highland Park,,,34.11419,-118.1767,,Private room,,,,,,,47,30,,,,,,,,,,,,,334,,102,,,,2020-11-03,,,,,,,,,,2,,,,0.91,Late Fall,City of Los Angeles
16031826.0,,,,,WAVES!  WAVES!  ON THE OCEAN!  BOUTIQUE COMPLEX,,,,69583043,,,,,,,,,,,,,,,,,,North Kona,,,19.6135,-155.9817,,Entire home/apt,,,,,,,140,3,,,,,,,,,,,,,133,,102,,,,2022-08-27,,,,,,,,,,3,,,,1.59,Late Summer,Hawaii
22570746.0,,,,,180 Degree Ocean View in Wailea,,,,10851572,,,,,,,,,,,,,,,,,,Kihei-Makena,,,20.68499,-156.43335,,Entire home/apt,,,,,,,375,1,,,,,,,,,,,,,159,,102,,,,2022-09-05,,,,,,,,,,16,,,,1.79,Early Fall,Maui
42712915.0,,,,,Spacious 3BR townhouse centrally located in SEA,,,,53454809,,,,,,,,,,,,,,,,,,Atlantic,,,47.59533,-122.30967,,Entire home/apt,,,,,,,263,2,,,,,,,,,,,,,47,,102,,,,2022-09-05,,,,,,,,,,1,,,,3.91,Early Fall,Central Area
4498927.0,,,,,Manhattan townhouse near subway,,,,23334165,,,,,,,,,,,,,,,,,,Harlem,,,40.82399,-73.94415,,Entire home/apt,,,,,,,570,30,,,,,,,,,,,,,358,,102,,,,2022-08-05,,,,,,,,,,3,,,,1.09,Late Summer,Manhattan
24900410.0,,,,,Great Location In South County RI,,,,8684795,,,,,,,,,,,,,,,,,,North Kingstown,,,41.60902,-71.4401,,Entire home/apt,,,,,,,150,3,,,,,,,,,,,,,57,,102,,,,2022-09-18,,,,,,,,,,1,,,,1.97,Early Fall,Washington
9320142.0,,,,,High Rise in the Sky,,,,47689828,,,,,,,,,,,,,,,,,,Primary Urban Center,,,21.28448,-157.83915,,Entire home/apt,,,,,,,338,3,,,,,,,,,,,,,307,,102,,,,2022-08-18,,,,,,,,,,8,,,,1.24,Late Summer,Honolulu
24207741.0,,,,,Private & Secure,,,,182094105,,,,,,,,,,,,,,,,,,Mid-Wilshire,,,34.04862,-118.34768,,Entire home/apt,,,,,,,80,30,,,,,,,,,,,,,351,,102,,,,2022-08-08,,,,,,,,,,1,,,,1.98,Late Summer,City of Los Angeles
46643365.0,,,,,A Cozy Loft In Downtown Providence,,,,100939339,,,,,,,,,,,,,,,,,,Providence,,,41.82413,-71.41328,,Entire home/apt,,,,,,,110,2,,,,,,,,,,,,,5,,102,,,,2022-09-18,,,,,,,,,,1,,,,4.74,Early Fall,Providence
48289755.0,,,,,Ocean View Serenity steps to beach A/C Hottub/Pool,,,,95959052,,,,,,,,,,,,,,,,,,Kapaa-Wailua,,,22.0524,-159.32854,,Entire home/apt,,,,,,,184,2,,,,,,,,,,,,,172,,102,,,,2022-08-25,,,,,,,,,,2,,,,5.43,Late Summer,Kauai
237988.0,,,,,Venice Walk Street Modern 2BR House,,,,1247886,,,,,,,,,,,,,,,,,,Venice,,,33.9943,-118.45642,,Entire home/apt,,,,,,,1499,30,,,,,,,,,,,,,89,,102,,,,2020-10-05,,,,,,,,,,4,,,,1.17,Early Fall,City of Los Angeles
22810379.0,,,,,Neat place to stay in reseda,,,,168573250,,,,,,,,,,,,,,,,,,Reseda,,,34.19751,-118.54076,,Private room,,,,,,,40,30,,,,,,,,,,,,,9,,102,,,,2021-10-05,,,,,,,,,,1,,,,1.85,Early Fall,City of Los Angeles
16424565.0,,,,,Modern Apartment 7 min from JFK Airport and Casino,,,,43197578,,,,,,,,,,,,,,,,,,South Ozone Park,,,40.67079,-73.81679,,Entire home/apt,,,,,,,104,2,,,,,,,,,,,,,29,,102,,,,2022-08-31,,,,,,,,,,1,,,,2.64,Late Summer,Queens
29166529.0,,,,,"E 303 Oceanview Papakea on Kaanapali Beach,   Maui",,,,7584514,,,,,,,,,,,,,,,,,,Lahaina,,,20.95071,-156.68837,,Entire home/apt,,,,,,,250,1,,,,,,,,,,,,,249,,102,,,,2022-08-31,,,,,,,,,,7,,,,2.64,Late Summer,Maui
9907337.0,,,,,"Greenlake 2BR, steps from lake",,,,50943410,,,,,,,,,,,,,,,,,,Green Lake,,,47.67501,-122.33453,,Entire home/apt,,,,,,,189,3,,,,,,,,,,,,,222,,102,,,,2022-09-16,,,,,,,,,,1,,,,1.29,Early Fall,Other neighborhoods
23944602.0,,,,,Cottage Peninsule-GARAGE-steps 2 BEACH/BAY-Pets OK,,,,46713780,,,,,,,,,,,,,,,,,,Long Beach,,,33.74748,-118.12171,,Entire home/apt,,,,,,,309,3,,,,,,,,,,,,,157,,102,,,,2022-09-05,,,,,,,,,,2,,,,1.91,Early Fall,Other Cities
5248759.0,,,,,Maui - Another Day In Paradise,,,,27073981,,,,,,,,,,,,,,,,,,Kihei-Makena,,,20.71878,-156.44487,,Entire home/apt,,,,,,,199,6,,,,,,,,,,,,,53,,102,,,,2022-08-17,,,,,,,,,,1,,,,1.12,Late Summer,Maui
4294936.0,,,,,OAHU DREAM CONDO- 30 DAY SPECIAL!,,,,3970342,,,,,,,,,,,,,,,,,,Waianae,,,21.48364,-158.20341,,Entire home/apt,,,,,,,150,10,,,,,,,,,,,,,321,,102,,,,2021-08-23,,,,,,,,,,1,,,,1.06,Late Summer,Honolulu
47050614.0,,,,,Elevate Apartment in Times Square - Studio Haven in Times Square & Nearby Restaurants,,,,378112960,,,,,,,,,,,,,,,,,,Hell's Kitchen,,,40.76125,-73.9919,,Entire home/apt,,,,,,,147,2,,,,,,,,,,,,,94,,102,,,,2022-08-22,,,,,,,,,,13,,,,4.87,Late Summer,Manhattan
47354247.0,,,,,Private modern guest studio suite in Capitol Hill!,,,,37737562,,,,,,,,,,,,,,,,,,Stevens,,,47.61705,-122.31194,,Entire home/apt,,,,,,,154,2,,,,,,,,,,,,,31,,102,,,,2022-09-17,,,,,,,,,,1,,,,5.6,Early Fall,Capitol Hill
32548384.0,,,,,Anny's Place,,,,244581878,,,,,,,,,,,,,,,,,,Washington Heights,,,40.84888,-73.93016,,Entire home/apt,,,,,,,80,4,,,,,,,,,,,,,123,,102,,,,2022-08-28,,,,,,,,,,1,,,,2.41,Late Summer,Manhattan
20959992.0,,,,,"Clean, Spacious Lake View Studio - North Seattle",,,,16438135,,,,,,,,,,,,,,,,,,Cedar Park,,,47.74165,-122.28623,,Entire home/apt,,,,,,,88,4,,,,,,,,,,,,,112,,102,,,,2022-08-03,,,,,,,,,,1,,,,1.7,Late Summer,Lake City
27248657.0,,,,,A very special beach cottage in the country,,,,70853159,,,,,,,,,,,,,,,,,,South Kingstown,,,41.42924,-71.50325,,Entire home/apt,,,,,,,326,3,,,,,,,,,,,,,278,,102,,,,2022-09-04,,,,,,,,,,2,,,,2.02,Early Fall,Washington
29637710.0,,,,,The Wailuku House,,,,197782534,,,,,,,,,,,,,,,,,,South Hilo,,,19.71606,-155.12573,,Entire home/apt,,,,,,,156,1,,,,,,,,,,,,,118,,102,,,,2022-08-22,,,,,,,,,,1,,,,2.2,Late Summer,Hawaii
5294896.0,,,,,"Islander on the Beach, oceanview studio#240",,,,13606176,,,,,,,,,,,,,,,,,,Kapaa-Wailua,,,22.05224,-159.32793,,Entire home/apt,,,,,,,180,5,,,,,,,,,,,,,218,,102,,,,2022-08-18,,,,,,,,,,3,,,,1.17,Late Summer,Kauai
30187538.0,,,,,🐢WAIKIKI TURTLES & CANOES- Legal Rental🐢,,,,740644,,,,,,,,,,,,,,,,,,Primary Urban Center,,,21.27625,-157.82428,,Entire home/apt,,,,,,,143,1,,,,,,,,,,,,,124,,102,,,,2022-08-15,,,,,,,,,,17,,,,2.39,Late Summer,Honolulu
8473997.0,,,,,The Delightful Bamboo Suite 308 Close to Beach,,,,43793840,,,,,,,,,,,,,,,,,,Primary Urban Center,,,21.27692,-157.82396,,Entire home/apt,,,,,,,128,2,,,,,,,,,,,,,251,,102,,,,2022-07-20,,,,,,,,,,160,,,,1.2,Early Summer,Honolulu
33830012.0,,,,,Spacious Private space in Park Slope,,,,255420742,,,,,,,,,,,,,,,,,,South Slope,,,40.66042,-73.98202,,Entire home/apt,,,,,,,110,1,,,,,,,,,,,,,225,,102,,,,2022-09-04,,,,,,,,,,2,,,,2.65,Early Fall,Brooklyn
1305483.0,,,,,"CLEAN, Private Entrance, separated 2/1 w Patio",,,,866477,,,,,,,,,,,,,,,,,,Mount Washington,,,34.11028,-118.22064,,Entire home/apt,,,,,,,186,2,,,,,,,,,,,,,320,,102,,,,2022-08-23,,,,,,,,,,2,,,,1.18,Late Summer,City of Los Angeles
8488866.0,,,,,THE MOANA SUITE @ WAIKIKI BANYAN,,,,21302839,,,,,,,,,,,,,,,,,,Primary Urban Center,,,21.2742,-157.82046,,Entire home/apt,,,,,,,260,1,,,,,,,,,,,,,287,,102,,,,2022-09-02,,,,,,,,,,21,,,,1.22,Early Fall,Honolulu
22086131.0,,,,,Ilikai Collection # 6.Luxury & beachfront location,,,,400162,,,,,,,,,,,,,,,,,,Primary Urban Center,,,21.28348,-157.83746,,Entire home/apt,,,,,,,203,2,,,,,,,,,,,,,279,,102,,,,2022-09-02,,,,,,,,,,10,,,,1.78,Early Fall,Honolulu
40277536.0,,,,,Beautiful Downtown Apartment on Thames Street,,,,209829575,,,,,,,,,,,,,,,,,,Newport,,,41.47528,-71.31376,,Entire home/apt,,,,,,,446,1,,,,,,,,,,,,,342,,102,,,,2022-09-10,,,,,,,,,,3,,,,2.94,Early Fall,Newport
25106838.0,,,,,Private Room in Glendale/WIFI/Kitchen/Garage use,,,,134460818,,,,,,,,,,,,,,,,,,Glendale,,,34.1406,-118.2473,,Private room,,,,,,,71,1,,,,,,,,,,,,,0,,102,,,,2020-03-12,,,,,,,,,,2,,,,1.95,Early Spring,Other Cities
5434654.0,,,,,Three bedroom Apt Near Airport,,,,28193427,,,,,,,,,,,,,,,,,,Cypress Hills,,,40.67863,-73.88347,,Entire home/apt,,,,,,,214,3,,,,,,,,,,,,,0,,102,,,,2020-06-29,,,,,,,,,,1,,,,1.15,Early Summer,Brooklyn
3890674.0,,,,,Luxury at the Waikiki Banyan,,,,20130795,,,,,,,,,,,,,,,,,,Primary Urban Center,,,21.2752,-157.82238,,Entire home/apt,,,,,,,138,1,,,,,,,,,,,,,1,,102,,,,2022-08-21,,,,,,,,,,1,,,,1.05,Late Summer,Honolulu
24020148.0,,,,,G.A2- Affordable Private Room in Culver City,,,,404177545,,,,,,,,,,,,,,,,,,Mid-City,,,34.04079,-118.38117,,Private room,,,,,,,50,31,,,,,,,,,,,,,47,,102,,,,2020-06-05,,,,,,,,,,10,,,,1.89,Early Summer,City of Los Angeles
30329809.0,,,,,North Shore Surf Cottage,,,,192809999,,,,,,,,,,,,,,,,,,North Shore Oahu,,,21.64212,-158.03885,,Entire home/apt,,,,,,,203,3,,,,,,,,,,,,,197,,102,,,,2022-08-20,,,,,,,,,,2,,,,2.23,Late Summer,Honolulu
47050312.0,,,,,Elevate Apartment at Times Square | Midtown Studio - Walking Distance to Times Square,,,,378112960,,,,,,,,,,,,,,,,,,Hell's Kitchen,,,40.7623,-73.99103,,Entire home/apt,,,,,,,166,2,,,,,,,,,,,,,121,,102,,,,2022-08-19,,,,,,,,,,13,,,,4.92,Late Summer,Manhattan
10499267.0,,,,,Valley view. Private suite in great location.,,,,54128834,,,,,,,,,,,,,,,,,,Middletown,,,41.51093,-71.29611,,Private room,,,,,,,160,1,,,,,,,,,,,,,361,,102,,,,2022-09-17,,,,,,,,,,2,,,,1.92,Early Fall,Newport
14386019.0,,,,,"Glamp Newport -- ""Ellington"" 1977 Airstream #3",,,,72517034,,,,,,,,,,,,,,,,,,Portsmouth,,,41.58565,-71.27407,,Entire home/apt,,,,,,,129,2,,,,,,,,,,,,,15,,102,,,,2022-09-21,,,,,,,,,,4,,,,1.37,Early Fall,Newport
15036836.0,,,,,"Charming, Cozy Guesthouse in Pasadena",,,,52365888,,,,,,,,,,,,,,,,,,Pasadena,,,34.14912,-118.11411,,Entire home/apt,,,,,,,222,3,,,,,,,,,,,,,214,,102,,,,2022-09-05,,,,,,,,,,1,,,,1.47,Early Fall,Other Cities
20713814.0,,,,,"The Studio at Land's End, waterviews",,,,27268443,,,,,,,,,,,,,,,,,,Portsmouth,,,41.63889,-71.24659,,Entire home/apt,,,,,,,275,2,,,,,,,,,,,,,115,,102,,,,2022-09-10,,,,,,,,,,38,,,,1.65,Early Fall,Newport
37862092.0,,,,,"The Milestone,  a hidden gem in Queens!",,,,166877861,,,,,,,,,,,,,,,,,,Queens Village,,,40.71096,-73.7356,,Entire home/apt,,,,,,,170,2,,,,,,,,,,,,,63,,102,,,,2022-09-05,,,,,,,,,,1,,,,2.78,Early Fall,Queens
14550375.0,,,,,Cozy Private room w/ gorgeous mountain view,,,,90054303,,,,,,,,,,,,,,,,,,Glendora,,,34.12649,-117.81675,,Private room,,,,,,,48,2,,,,,,,,,,,,,193,,102,,,,2022-09-03,,,,,,,,,,2,,,,1.4,Early Fall,Other Cities
20459818.0,,,,,Size  and Comfort  Matter!,,,,134428157,,,,,,,,,,,,,,,,,,Bedford-Stuyvesant,,,40.69457,-73.94819,,Entire home/apt,,,,,,,140,30,,,,,,,,,,,,,265,,102,,,,2022-08-26,,,,,,,,,,5,,,,1.66,Late Summer,Brooklyn
20480431.0,,,,,Charming home away from home,,,,146205943,,,,,,,,,,,,,,,,,,East Flatbush,,,40.662,-73.92998,,Entire home/apt,,,,,,,140,2,,,,,,,,,,,,,65,,102,,,,2022-06-12,,,,,,,,,,1,,,,1.67,Early Summer,Brooklyn
9769423.0,,,,,Garden Apartment at House on 11th,,,,50372319,,,,,,,,,,,,,,,,,,Gowanus,,,40.6702,-73.98977,,Entire home/apt,,,,,,,175,3,,,,,,,,,,,,,307,,102,,,,2022-08-22,,,,,,,,,,1,,,,1.25,Late Summer,Brooklyn
51578313.0,,,,,Cozy 2 Bedrooms Williamsburg Brooklyn Fast Wi-Fi,,,,414139170,,,,,,,,,,,,,,,,,,Williamsburg,,,40.71047,-73.94156,,Entire home/apt,,,,,,,228,1,,,,,,,,,,,,,225,,102,,,,2022-08-23,,,,,,,,,,2,,,,7.81,Late Summer,Brooklyn
2334411.0,,,,,Amazing Harlem Apartment with Backyard!!!,,,,11280333,,,,,,,,,,,,,,,,,,Harlem,,,40.80921,-73.94334,,Entire home/apt,,,,,,,101,30,,,,,,,,,,,,,52,,102,,,,2022-02-15,,,,,,,,,,1,,,,1.04,Late Winter,Manhattan
21956264.0,,,,,Beautiful bed bed room,,,,110346058,,,,,,,,,,,,,,,,,,South Ozone Park,,,40.67235,-73.79793,,Private room,,,,,,,56,1,,,,,,,,,,,,,300,,102,,,,2022-08-18,,,,,,,,,,1,,,,2.3,Late Summer,Queens
9093219.0,,,,,Serenity Space,,,,47411697,,,,,,,,,,,,,,,,,,Harlem,,,40.81204,-73.9443,,Private room,,,,,,,80,5,,,,,,,,,,,,,169,,102,,,,2022-08-15,,,,,,,,,,1,,,,1.24,Late Summer,Manhattan
11119593.0,,,,,East LA Cozy Room & bath,,,,57769693,,,,,,,,,,,,,,,,,,East Los Angeles,,,34.03995,-118.17909,,Entire home/apt,,,,,,,74,2,,,,,,,,,,,,,0,,102,,,,2020-03-16,,,,,,,,,,1,,,,2.37,Early Spring,Unincorporated Areas
9857935.0,,,,,Teeny Guest House w/ Private Patio,,,,5164342,,,,,,,,,,,,,,,,,,Los Feliz,,,34.09906,-118.28163,,Entire home/apt,,,,,,,179,30,,,,,,,,,,,,,37,,102,,,,2022-03-26,,,,,,,,,,1,,,,1.25,Early Spring,City of Los Angeles
40756575.0,,,,,Spacious and Bright Garden Apartment,,,,175529225,,,,,,,,,,,,,,,,,,Park Slope,,,40.66616,-73.97946,,Entire home/apt,,,,,,,371,2,,,,,,,,,,,,,155,,102,,,,2022-08-28,,,,,,,,,,1,,,,3.1,Late Summer,Brooklyn
11572664.0,,,,,Honeymoon suite style room,,,,4464014,,,,,,,,,,,,,,,,,,Primary Urban Center,,,21.28513,-157.82933,,Entire home/apt,,,,,,,90,1,,,,,,,,,,,,,283,,102,,,,2022-08-25,,,,,,,,,,5,,,,1.29,Late Summer,Honolulu
39224718.0,,,,,"1 min walk to Times Square,Share Apt, Amazing View",,,,301015334,,,,,,,,,,,,,,,,,,Theater District,,,40.75983,-73.98777,,Private room,,,,,,,186,3,,,,,,,,,,,,,100,,102,,,,2022-08-14,,,,,,,,,,1,,,,2.98,Late Summer,Manhattan
24233009.0,,,,,BEACH LOVERS' PARADISE*spacious & bright*2/2 condo,,,,5786717,,,,,,,,,,,,,,,,,,Kihei-Makena,,,20.72577,-156.44645,,Entire home/apt,,,,,,,199,3,,,,,,,,,,,,,220,,102,,,,2022-08-28,,,,,,,,,,95,,,,1.93,Late Summer,Maui
3311335.0,,,,,1  MILE TO NYC - COZY 1 BDRM APT.,,,,9954965,,,,,,,,,,,,,,,,,,Washington Heights,,,40.84614,-73.96606,,Entire home/apt,,,,,,,73,4,,,,,,,,,,,,,344,,102,,,,2022-09-04,,,,,,,,,,1,,,,1.15,Early Fall,Manhattan
24410346.0,,,,,Princeville golf course villa,,,,35160782,,,,,,,,,,,,,,,,,,North Shore Kauai,,,22.21865,-159.47264,,Private room,,,,,,,115,180,,,,,,,,,,,,,365,,102,,,,2020-02-05,,,,,,,,,,4,,,,1.9,Late Winter,Kauai
24067433.0,,,,,The Palm Retreat,,,,54789970,,,,,,,,,,,,,,,,,,Puna,,,19.54636818511432,-154.97990336910294,,Entire home/apt,,,,,,,135,1,,,,,,,,,,,,,169,,102,,,,2022-09-05,,,,,,,,,,2,,,,1.91,Early Fall,Hawaii
22398428.0,,,,,THE MERHALLA GALLERIA!,,,,163825523,,,,,,,,,,,,,,,,,,Middletown,,,41.50882,-71.30155,,Entire home/apt,,,,,,,183,3,,,,,,,,,,,,,186,,102,,,,2022-09-19,,,,,,,,,,2,,,,1.77,Early Fall,Newport
22192417.0,,,,,Modern Lux 1 Bed in the Heart of Midtown Manhattan,,,,162153544,,,,,,,,,,,,,,,,,,Midtown,,,40.74616,-73.98252,,Entire home/apt,,,,,,,277,30,,,,,,,,,,,,,0,,102,,,,2020-03-15,,,,,,,,,,1,,,,1.78,Early Spring,Manhattan
35158004.0,,,,,"Sunny condo, community pool-walk to the beach!",,,,66236581,,,,,,,,,,,,,,,,,,Lahaina,,,20.98814,-156.66401,,Entire home/apt,,,,,,,129,2,,,,,,,,,,,,,0,,102,,,,2022-05-16,,,,,,,,,,1,,,,2.56,Late Spring,Maui
17777088.0,,,,,OceanFront! Weekend 2 Night Special Sept 10-12!,,,,63538599,,,,,,,,,,,,,,,,,,Lahaina,,,20.97329,-156.67995,,Entire home/apt,,,,,,,241,4,,,,,,,,,,,,,7,,102,,,,2022-09-10,,,,,,,,,,2,,,,1.61,Early Fall,Maui
2831393.0,,,,,Private Guest House - Walk to Beach,,,,14484583,,,,,,,,,,,,,,,,,,Manhattan Beach,,,33.90107,-118.41098,,Entire home/apt,,,,,,,249,30,,,,,,,,,,,,,365,,102,,,,2022-02-10,,,,,,,,,,2,,,,1.0,Late Winter,Other Cities
15832847.0,,,,,Lovely loft in historic downtown Seattle,,,,1838818,,,,,,,,,,,,,,,,,,Pioneer Square,,,47.5998,-122.33273,,Entire home/apt,,,,,,,165,30,,,,,,,,,,,,,169,,102,,,,2022-06-15,,,,,,,,,,6,,,,1.43,Early Summer,Downtown
20423380.0,,,,,明媚屋(Sunny Room),,,,78450440,,,,,,,,,,,,,,,,,,Azusa,,,34.13134,-117.90329,,Private room,,,,,,,36,2,,,,,,,,,,,,,163,,102,,,,2022-09-07,,,,,,,,,,3,,,,1.65,Early Fall,Other Cities
20698587.0,,,,,One Bed/1Bath + Private Balcony WALK TO BEACH,,,,3324376,,,,,,,,,,,,,,,,,,Venice,,,33.97939,-118.46254,,Entire home/apt,,,,,,,156,2,,,,,,,,,,,,,321,,102,,,,2022-08-03,,,,,,,,,,23,,,,1.7,Late Summer,City of Los Angeles
20709118.0,,,,,"Beautiful Light-Filled ""Grey Room"" in Heart of LA",,,,148251572,,,,,,,,,,,,,,,,,,Pico-Union,,,34.04849,-118.28777,,Private room,,,,,,,52,30,,,,,,,,,,,,,0,,102,,,,2019-11-25,,,,,,,,,,4,,,,1.67,Late Fall,City of Los Angeles
20805592.0,,,,,"Venice-Mar Vista ""Tower Studio""",,,,4612021,,,,,,,,,,,,,,,,,,Mar Vista,,,33.99827,-118.43412,,Entire home/apt,,,,,,,79,30,,,,,,,,,,,,,89,,102,,,,2021-12-24,,,,,,,,,,8,,,,1.68,Early Winter,City of Los Angeles
43959626.0,,,,,CENTERED LOCATION*5TH FLOOR*STUDIO FOR 6 PEOPLE,,,,8309060,,,,,,,,,,,,,,,,,,Midtown,,,40.74784,-73.98834,,Entire home/apt,,,,,,,340,1,,,,,,,,,,,,,65,,102,,,,2022-08-09,,,,,,,,,,9,,,,3.84,Late Summer,Manhattan
23148561.0,,,,,"Private, Clean, New MacNut Cottage",,,,172051382,,,,,,,,,,,,,,,,,,South Hilo,,,19.67254,-155.05857,,Entire home/apt,,,,,,,132,2,,,,,,,,,,,,,113,,102,,,,2022-08-27,,,,,,,,,,1,,,,1.84,Late Summer,Hawaii
23077825.0,,,,,Cajudoy's Hale - STKM 2O13-OO18/TA-081-709-8752-01,,,,171349024,,,,,,,,,,,,,,,,,,Kihei-Makena,,,20.73447,-156.45205,,Entire home/apt,,,,,,,310,4,,,,,,,,,,,,,59,,102,,,,2022-09-02,,,,,,,,,,2,,,,1.92,Early Fall,Maui
3614094.0,,,,,Venice Beach Surf Studio,,,,18210332,,,,,,,,,,,,,,,,,,Venice,,,34.0005,-118.4676,,Entire home/apt,,,,,,,111,30,,,,,,,,,,,,,0,,102,,,,2016-12-23,,,,,,,,,,1,,,,1.03,Early Winter,City of Los Angeles
